id,lat,long,City_Name
1,17.4796321,78.4173848,"KUKATPALLY",
2,18.521283325496277,73.85009765625,"Pune",
3,19.87005983797396,75.35522460937499,"Aurangabad",
4,16.74142754700361,74.256591796875,"Kolhapur",
5,18.40665471391907,76.56372070312499,"Latur"
